City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
457,Datong,CN,40.0936,113.2914,11.23,36,8,8.95,clear sky
458,Hoa Binh,VN,20.8133,105.3383,64.29,90,3,1.72,clear sky
459,Rio Grande,BR,-32.035,-52.0986,73.51,69,0,10.02,clear sky
460,Chengam,IN,12.3,78.8,62.87,73,8,0.87,clear sky
461,Adolfo Lopez Mateos,MX,28.4667,-107.3,63.93,27,100,17.02,overcast clouds
462,Las Cruces,US,32.3123,-106.7783,75.47,12,1,4.0,clear sky
463,Kincardine,GB,56.0667,-3.7167,43.39,97,100,4.92,overcast clouds
464,San Patricio,US,28.017,-97.5169,81.01,57,0,16.08,clear sky
465,Mount Gambier,AU,-37.8333,140.7667,63.68,55,7,2.93,clear sky
466,Fenoarivo Atsinanana,MG,-17.3667,49.4167,79.38,93,100,4.76,overcast clouds
467,Kaputa,ZM,-8.4689,29.6619,68.02,92,100,5.14,light rain
468,Talas,TR,38.6908,35.5538,14.67,92,75,3.44,broken clouds
469,Ust-Kuyga,RU,70.0167,135.6,-31.05,99,100,6.11,overcast clouds
470,Ust-Nera,RU,64.5667,143.2,-43.96,100,90,2.42,overcast clouds
471,Cayenne,GF,4.9333,-52.3333,80.1,91,90,4.0,light rain
472,Stornoway,GB,58.2093,-6.3865,42.93,88,75,4.0,light rain
473,Jalingo,NG,8.8833,11.3667,77.5,24,61,3.6,broken clouds
474,Flinders,AU,-34.5833,150.8552,74.17,83,71,6.42,broken clouds
475,Quatre Cocos,MU,-20.2078,57.7625,79.09,85,100,10.2,overcast clouds
476,Sorong,ID,-0.8833,131.25,80.35,78,81,4.74,broken clouds
477,Havelock,US,34.8791,-76.9013,46.38,69,1,3.44,clear sky
478,Aykhal,RU,66.0,111.5,-4.59,98,100,4.76,overcast clouds
479,Boda,CF,4.3189,17.4695,81.5,34,96,1.32,overcast clouds
480,Katherine,AU,-14.4667,132.2667,82.72,69,55,3.44,broken clouds
481,Jiuquan,CN,39.7432,98.5174,17.69,71,0,2.86,clear sky
482,Ivanovo,RU,56.9942,40.9858,9.1,89,100,12.93,overcast clouds
483,Paciran,ID,-6.8767,112.3761,77.94,84,100,8.32,overcast clouds
484,Oktyabrskiy,RU,54.4815,53.471,-10.66,99,88,6.08,overcast clouds
485,Larsnes,NO,62.2028,5.5773,33.67,80,95,24.25,light snow
486,Maningrida,AU,-12.0667,134.2667,80.46,79,100,11.34,moderate rain
487,Komsomolskiy,UZ,40.4272,71.7189,40.42,87,40,4.61,fog
488,Tevaitoa,PF,-16.7833,-151.5,82.38,75,21,19.46,few clouds
489,Chara,RU,56.9064,118.2631,-34.82,80,19,0.47,few clouds
490,Nouakchott,MR,18.0858,-15.9785,75.13,37,63,10.22,broken clouds
491,Ratoath,IE,53.5081,-6.4625,49.96,87,20,4.61,few clouds
492,Abbeville,FR,50.1,1.8333,49.96,95,100,11.99,overcast clouds
493,Bay City,US,43.5945,-83.8889,32.58,85,90,8.05,light snow
494,Luang Prabang,LA,19.8856,102.1347,58.17,92,11,1.23,few clouds
495,Doha,QA,25.2867,51.5333,67.98,66,0,6.91,clear sky
496,San Luis Obispo,US,35.3666,-120.5343,54.45,94,90,8.05,mist
497,Honjo,JP,36.2333,139.1833,34.68,54,19,5.08,few clouds
498,Sciacca,IT,37.5082,13.0881,49.64,79,2,4.34,clear sky
499,Carpentersville,US,42.1211,-88.2579,45.45,73,100,1.99,overcast clouds
500,Cartagena,CO,10.3997,-75.5144,83.82,74,20,9.22,few clouds
501,Sucua,EC,-2.4667,-78.1667,79.54,61,40,5.75,light rain
502,Wad Madani,SD,14.4012,33.5199,72.61,22,10,13.47,clear sky
503,Kabanjahe,ID,3.1001,98.4908,63.36,97,100,0.69,overcast clouds
504,Garowe,SO,8.4054,48.4845,66.76,80,14,9.1,few clouds
505,Lichinga,MZ,-13.3128,35.2406,68.95,60,12,3.76,few clouds
506,Sioux Lookout,CA,50.1001,-91.917,12.58,79,90,6.91,overcast clouds
507,Halifax,CA,44.6453,-63.5724,23.22,67,5,7.0,clear sky
508,Diamantino,BR,-14.4086,-56.4461,72.28,98,100,2.3,overcast clouds
509,Jining,CN,35.405,116.5814,34.29,77,100,16.82,light rain
510,College,US,64.8569,-147.8028,5.67,82,75,4.61,broken clouds
511,Nortelandia,BR,-14.4547,-56.8028,72.5,99,100,0.74,moderate rain
512,Grandola,PT,38.1772,-8.5668,57.34,93,100,4.21,overcast clouds
513,Tiznit,MA,29.5833,-9.5,62.44,51,100,1.01,overcast clouds
514,Victor Harbor,AU,-35.5667,138.6167,77.2,80,15,5.53,few clouds
515,Watsa,CD,3.0372,29.5355,67.95,84,100,2.08,overcast clouds
516,Tilichiki,RU,60.4667,166.1,-1.35,96,100,12.82,light snow
517,Niimi,JP,34.9833,133.4667,34.95,83,68,1.74,broken clouds
518,Chifeng,CN,42.2683,118.9636,-0.8,47,0,10.27,clear sky
519,Port Hardy,CA,50.6996,-127.4199,38.75,93,90,3.44,light snow
520,Balkhash,KZ,46.844,74.9804,34.27,76,37,8.25,scattered clouds
521,Pisco,PE,-13.7,-76.2167,71.65,68,0,19.57,clear sky
522,Cerro Punta,PA,8.85,-82.5667,59.65,70,98,4.0,overcast clouds
523,Maloy,NO,61.9353,5.1136,33.73,76,79,18.99,broken clouds
524,La Ronge,CA,55.1001,-105.2842,1.65,78,90,11.5,snow
525,Ulaangom,MN,49.9811,92.0667,-7.73,88,98,3.65,overcast clouds
526,Goma,CD,-1.6792,29.2228,63.55,94,100,2.06,light rain
527,Esna,EG,25.2934,32.554,57.22,61,100,12.5,overcast clouds
528,Abu Samrah,SY,35.3029,37.1841,41.4,93,100,14.61,overcast clouds
529,Zhangjiakou,CN,40.81,114.8794,7.63,47,0,10.56,clear sky
530,Bairiki,KI,1.3292,172.9752,84.2,74,40,9.22,scattered clouds
531,Rong Kwang,TH,18.339,100.3174,65.55,85,5,2.28,clear sky
532,Samagaltay,RU,50.6022,95.0047,-4.11,97,85,1.77,overcast clouds
533,Praia Da Vitoria,PT,38.7333,-27.0667,60.76,77,20,19.55,few clouds
534,Mangai,CD,-4.05,19.5333,68.86,98,68,0.65,broken clouds
535,Marystown,CA,47.1666,-55.1483,34.86,100,100,10.0,overcast clouds
536,Haines Junction,CA,60.7522,-137.5108,2.07,99,87,0.85,overcast clouds
537,Goya,AR,-29.14,-59.2626,91.26,15,0,6.64,clear sky
538,Pochutla,MX,15.7432,-96.4661,85.82,58,20,6.15,few clouds
539,Comodoro Rivadavia,AR,-45.8667,-67.5,84.06,23,40,8.05,scattered clouds
540,Mount Isa,AU,-20.7333,139.5,87.57,51,42,12.66,scattered clouds
541,Westport,US,41.1415,-73.3579,35.38,49,1,1.99,clear sky
542,Bijawar,IN,24.6333,79.5,57.38,41,5,3.11,clear sky
543,Zaykovo,RU,57.5613,62.7568,15.21,96,100,2.86,light snow
544,Sandwick,GB,60.0,-1.25,39.02,87,75,10.36,broken clouds
545,Miraflores,MX,19.2167,-98.8083,77.76,18,0,5.12,clear sky
546,Nabire,ID,-3.3667,135.4833,75.63,88,96,1.92,overcast clouds
547,Atar,MR,20.5169,-13.0499,72.86,22,0,7.02,clear sky
548,Gemena,CD,3.25,19.7667,82.92,38,100,1.66,overcast clouds
549,Gorontalo,ID,0.5412,123.0595,73.98,95,56,3.53,broken clouds
550,Hof,DE,50.3167,11.9167,37.38,94,90,23.02,overcast clouds
551,Saint-Joseph,RE,-21.3667,55.6167,77.36,85,99,1.57,overcast clouds
552,West Wendover,US,40.7391,-114.0733,51.01,50,1,21.85,clear sky
553,Beneditinos,BR,-5.45,-42.3667,88.93,47,94,8.16,overcast clouds
554,Lazaro Cardenas,MX,17.9583,-102.2,81.86,65,0,7.87,clear sky
555,Denpasar,ID,-8.65,115.2167,82.06,83,20,10.36,few clouds
556,Bilibino,RU,68.0546,166.4372,-21.87,97,100,0.36,overcast clouds
557,Dengzhou,CN,37.8086,120.7508,25.05,89,100,29.17,light snow
558,Uryupinsk,RU,50.8047,42.0138,-1.39,95,15,6.4,few clouds
559,Ixtapa,MX,20.7,-105.2,78.03,73,1,9.22,clear sky
560,Manacapuru,BR,-3.2997,-60.6206,77.58,85,100,2.06,overcast clouds
561,Kemijarvi,FI,66.7131,27.4306,18.32,91,100,14.61,light snow
562,Kosa,RU,59.9445,54.9977,-8.3,99,97,2.53,overcast clouds
563,Dauphin,CA,51.1494,-100.0502,8.74,92,90,17.27,light snow
564,Mayumba,GA,-3.432,10.6554,74.75,93,100,3.27,light rain
565,Aborlan,PH,9.4352,118.5492,75.85,87,11,5.1,few clouds
566,Vicente Guerrero,MX,19.1194,-98.1708,78.19,20,0,3.36,clear sky
567,Makat,KZ,47.6469,53.3463,17.91,51,40,4.72,scattered clouds
568,Cockburn Town,TC,21.4612,-71.1419,77.99,76,11,12.8,few clouds
569,Makakilo City,US,21.3469,-158.0858,79.12,50,1,11.5,clear sky
570,Athmallik,IN,20.7219,84.5348,56.37,55,0,1.07,clear sky
571,Aswan,EG,24.0934,32.907,56.52,58,82,11.18,broken clouds
572,Dhidhdhoo,MV,6.8833,73.1,79.77,64,92,4.59,overcast clouds
573,Ndioum,SN,16.5129,-14.6471,76.89,17,100,8.75,overcast clouds
574,Codrington,AU,-38.2667,141.9667,64.53,54,4,5.73,clear sky
575,Ostrovnoy,RU,68.0531,39.5131,16.72,91,100,10.83,overcast clouds
576,Paka,MY,4.6374,103.4368,75.13,100,94,0.0,overcast clouds
577,Talnakh,RU,69.4865,88.3972,7.21,73,86,19.19,overcast clouds
578,Waipawa,NZ,-41.4122,175.5153,66.94,67,99,4.38,overcast clouds
579,Berdigestyakh,RU,62.0989,126.6992,-37.95,100,100,2.89,overcast clouds
580,Angoche,MZ,-16.2325,39.9086,80.82,84,76,11.95,broken clouds
581,Shubarkuduk,KZ,49.1447,56.4872,10.15,83,95,6.2,overcast clouds
582,Nouadhibou,MR,20.931,-17.0347,66.74,72,0,14.09,clear sky
583,Alikovo,RU,55.7383,46.7549,-11.33,96,96,9.89,overcast clouds
584,Jibuti,DJ,11.5,42.5,67.6,78,12,10.27,few clouds
585,Blackfoot,US,43.1905,-112.345,40.55,99,100,15.41,moderate rain
586,Baturaja,ID,-4.1333,104.1667,72.09,99,89,1.19,overcast clouds
587,Paita,PE,-5.0892,-81.1144,75.76,76,91,15.59,overcast clouds
588,Keene,US,42.9337,-72.2781,27.28,46,1,1.99,clear sky
589,Necochea,AR,-38.5473,-58.7368,77.67,43,1,21.5,clear sky
590,Esso,RU,55.9333,158.7,3.94,99,99,2.01,overcast clouds
591,Montrose,US,38.4166,-108.2673,40.57,82,100,15.57,overcast clouds
592,Waseca,US,44.0777,-93.5074,39.49,80,80,5.44,broken clouds
593,Tutoia,BR,-2.7619,-42.2744,84.18,83,99,12.93,overcast clouds
594,Chicama,PE,-7.8447,-79.1469,66.74,67,29,9.17,scattered clouds
595,Sokoto,NG,13.0609,5.239,71.94,21,5,10.98,clear sky
596,Yumen,CN,40.2833,97.2,17.62,76,1,5.99,clear sky
597,Tomatlan,MX,19.9333,-105.25,84.09,45,0,7.54,clear sky
598,Dombas,NO,62.0696,9.1235,17.1,90,99,8.57,light snow
599,Riyadh,SA,24.6877,46.7219,57.34,28,22,11.92,few clouds
600,Saint Anthony,US,45.0205,-93.218,37.15,68,1,4.61,clear sky
601,Cocal,BR,-28.6167,-49.35,65.88,94,25,3.53,scattered clouds
602,Anloga,GH,5.7947,0.8973,80.82,74,93,11.45,overcast clouds
603,Port Hedland,AU,-20.3167,118.5667,77.05,94,0,6.91,clear sky
604,Prieska,ZA,-29.6641,22.7474,71.58,46,77,14.27,broken clouds
605,Jiangyou,CN,31.7667,104.7167,44.92,82,22,0.67,few clouds
606,Alta Floresta,BR,-9.8756,-56.0861,75.29,93,99,1.88,moderate rain
607,Berlevag,NO,70.8578,29.0864,24.8,80,40,29.93,light shower snow
608,Seryshevo,RU,51.0933,128.3786,-37.95,97,37,3.91,scattered clouds
609,Brookings,US,44.3114,-96.7984,37.4,82,1,8.05,clear sky
610,Miyako,JP,39.6367,141.9525,33.28,68,69,4.0,broken clouds
611,Fremont,US,37.5483,-121.9886,61.48,83,75,4.0,broken clouds
612,Kamaishi,JP,39.2667,141.8833,34.9,69,99,5.46,overcast clouds
613,Manohar Thana,IN,24.24,76.8018,61.65,40,34,3.13,scattered clouds
614,Linqiong,CN,30.4159,103.4609,44.42,73,68,1.81,broken clouds
615,Mersing,MY,2.4312,103.8405,73.31,100,89,4.61,overcast clouds
616,Zhongxing,CN,33.7039,118.6792,41.23,84,96,16.98,overcast clouds
617,Novikovo,RU,51.1537,37.8879,5.36,96,28,6.96,scattered clouds
618,Walla Walla,US,46.0646,-118.343,43.45,78,90,13.0,overcast clouds
619,Kota Tinggi,MY,1.7381,103.8999,78.84,96,88,2.46,overcast clouds
620,Dekar,BW,-21.5333,21.9333,78.3,22,10,3.56,clear sky
621,Barranca,PE,-10.75,-77.7667,70.88,78,21,8.05,few clouds
622,Puerto Del Rosario,ES,28.5004,-13.8627,64.15,82,20,1.14,few clouds
623,Curumani,CO,9.1999,-73.5427,79.61,94,46,1.5,scattered clouds
624,Belaya,UA,49.029,25.7706,21.42,77,100,8.84,overcast clouds
625,Bagtic,PH,9.6864,123.0122,71.87,93,40,5.95,scattered clouds
626,Ariquemes,BR,-9.9133,-63.0408,77.49,93,70,1.14,light rain
627,Biltine,TD,14.5333,20.9167,70.92,19,0,9.15,clear sky
628,Khor,RU,47.8861,134.9464,-35.86,100,49,3.44,scattered clouds
629,Garoua Boulai,CM,5.8833,14.55,69.06,31,43,5.91,scattered clouds
630,Dwarka,IN,22.2394,68.9678,72.88,77,31,6.15,scattered clouds
631,Fort Nelson,CA,58.8053,-122.7002,-8.01,77,20,4.61,few clouds
632,Pinega,RU,64.7001,43.3936,12.63,94,100,10.38,light snow
633,Naples,IT,40.8333,14.25,54.59,86,40,1.01,scattered clouds
634,San Lawrenz,MT,36.0553,14.204,54.86,84,13,9.71,few clouds
635,Luena,AO,-11.7833,19.9167,62.02,98,100,3.58,light rain
636,Mastic Beach,US,40.7668,-72.8521,35.02,50,1,1.01,clear sky
637,Nanortalik,GL,60.1432,-45.2371,30.22,60,100,10.29,overcast clouds
638,Kristiansund,NO,63.1115,7.732,27.25,74,100,8.05,snow
639,Vanavara,RU,60.34,102.2797,-29.72,99,23,1.45,few clouds
640,Del Rio,US,29.3627,-100.8968,80.71,35,1,9.22,clear sky
641,Itoman,JP,26.1247,127.6694,71.98,94,75,2.3,broken clouds
642,Astoria,US,46.1879,-123.8313,44.91,86,40,3.0,scattered clouds
643,Minna,NG,9.6139,6.5569,80.01,21,6,9.19,clear sky
644,Prince Rupert,CA,54.3161,-130.3201,29.89,82,40,2.3,scattered clouds
645,Huicungo,PE,-7.2833,-76.8,79.23,75,91,2.1,overcast clouds
646,Qasigiannguit,GL,68.8193,-51.1922,28.65,97,100,3.78,light snow
647,Okhotsk,RU,59.3833,143.3,-10.17,76,99,17.56,overcast clouds
648,Chernyshevskiy,RU,63.0128,112.4714,-10.17,98,73,7.99,light snow
649,Ouadda,CF,8.0777,22.4007,72.09,27,99,5.84,overcast clouds
650,Eirunepe,BR,-6.6603,-69.8736,76.66,97,100,2.17,overcast clouds
651,Moose Factory,CA,51.2585,-80.6094,-5.82,71,1,5.75,clear sky
652,Charcas,MX,23.1333,-101.1167,70.11,15,10,2.84,clear sky
653,Garchitorena,PH,13.8804,123.6946,78.69,80,28,7.78,scattered clouds
654,Sulya,IN,12.5667,75.3833,73.44,82,12,2.28,few clouds
655,Caxias,PT,38.7031,-9.2767,59.47,87,20,4.0,few clouds
656,Okha,RU,53.5739,142.9478,-6.25,97,99,21.47,overcast clouds
657,Lakatoro,VU,-16.0999,167.4164,82.53,77,56,17.85,broken clouds
658,Zharkent,KZ,44.1628,80.0,30.67,52,19,0.54,few clouds
659,Tongliao,CN,43.6125,122.2653,-22.31,88,40,5.03,scattered clouds
660,Smirnykh,RU,49.75,142.8333,5.49,91,100,9.04,light snow
661,Kudahuvadhoo,MV,2.6708,72.8944,80.35,77,100,10.54,overcast clouds
662,Maniitsoq,GL,65.4167,-52.9,31.89,90,92,8.19,overcast clouds
663,Wanlaweyn,SO,2.6185,44.8938,75.69,84,98,7.7,overcast clouds
664,Nuuk,GL,64.1835,-51.7216,34.41,100,20,12.66,few clouds
665,Boden,SE,65.8252,21.6886,10.4,76,100,13.38,overcast clouds
666,Blagoevgrad,BG,42.0167,23.1,27.3,68,99,2.62,overcast clouds
667,Barahona,DO,18.2085,-71.1008,76.82,83,40,16.11,scattered clouds
668,Nkhata Bay,MW,-11.6066,34.2907,78.28,64,40,5.32,scattered clouds
669,Bardiyah,LY,31.7561,25.0865,56.66,77,96,9.84,overcast clouds
670,Imbituba,BR,-28.24,-48.6703,73.29,75,11,10.65,few clouds
671,Leh,IN,34.1667,77.5833,9.21,92,96,1.79,overcast clouds
672,Yibin,CN,28.7667,104.6238,49.66,79,72,1.9,broken clouds
673,Icod De Los Vinos,ES,28.3724,-16.7119,69.01,83,40,3.09,scattered clouds
674,Energeticheskiy,KZ,43.4278,77.0222,37.96,75,75,8.95,mist
675,Rorvik,NO,64.8621,11.2373,29.89,37,86,16.55,overcast clouds
676,Kutahya,TR,39.4242,29.9833,13.95,95,12,2.01,few clouds
677,Grand Gaube,MU,-20.0064,57.6608,79.38,83,100,1.99,overcast clouds
678,Pangai,TO,-19.8,-174.35,84.31,65,40,6.91,light rain
679,Cocobeach,GA,1.0002,9.5823,80.37,83,100,12.64,overcast clouds
680,Pakxan,LA,18.3778,103.6601,59.68,84,10,3.87,clear sky
681,Carndonagh,IE,55.25,-7.2667,45.88,94,80,5.21,broken clouds
682,Biysk,RU,52.5364,85.2072,9.05,86,73,7.07,broken clouds
683,Aleppo,SY,36.25,37.5,39.51,94,100,7.16,overcast clouds
684,Aljezur,PT,37.3191,-8.8033,57.04,91,100,3.85,overcast clouds
685,Sechura,PE,-5.5569,-80.8222,75.58,64,90,16.33,overcast clouds
686,Kozhva,RU,65.1073,57.0459,-8.97,92,47,8.79,scattered clouds
687,Kimberley,ZA,-28.7323,24.7623,60.49,82,77,2.3,broken clouds
